Unnamed: 0,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design,bws_score,coal_price,avg_max_temp
224,BONGAIGAON TPS3,BONGAIGAON TPS,Assam,NER,CENTRAL SECTOR, 0-5 years,1.33880903490759,250.0,2.97894652177633,0.4964910869627216,0.4925,0.25,9.068923966419131,827539.311935746,13.987399526180695,2.955,Not contracted,0.0079794580106597,6603.315191761534,3035.5983424606134,3034.279004054042,0.283304937932894,549131.3777541544,Operational,1502016.9429220136,N,827539.3119357459,0.06,0.1787367913065797,2.8182143716462384,0.0009898168817154,306.4288113513004,303.9801423954083,0.9659461135093234,Bid Awarded,N,N,170.8921076516231,169.59208500348777,124.1227717406804,Bid Awarded,318.68673196730174,216.0783311174499,102.6084008498518,926492.875735638,5440737.269391933,1941509.032415332,29530.92691449948,505296.77344251855,1,0.009255707235333,2.93,36.96
225,RAMAGUNDEM STPS4,RAMAGUNDEM STPS,Telangana,SR,CENTRAL SECTOR, 30-35 years,31.9233401779603,500.0,9.04037428889242,0.7533645240743683,0.4925,0.25,12.309671182940802,2246514.990886696,13.654189550136891,5.91,Contracted,0.0,0.0,3036.045995793292,2949.8116970326,0.2832631657068454,2271022.3204313074,Operational,0.0,Pithead plant,0.0,0.0617160589591599,0.5579362726261579,2.1222574829718988,0.0859121602219,700.2890723966074,459.7094811943922,0.5596923486775126,Bid Awarded,N,Y,702.8814081734897,472.9303427055512,376.68226203718416,Bid Awarded,544.782237718149,365.7885244830216,178.9937132351274,2733408.6868500817,9567047.487524012,5892005.180352757,2136930.8790738718,1577310.3919101437,1,0.2502061636335578,2.04,44.41
226,KORBA STPS5,KORBA STPS,Chhattisgarh,WR,CENTRAL SECTOR, 30-35 years,32.1752224503764,500.0,9.98983673393718,0.832486394494765,0.4925,0.25,13.418495873639689,2448875.496939243,13.662167921115673,5.91,Contracted,0.0,0.0,3037.970511615332,2925.580801203524,0.2830837220808723,2566777.4621698484,Operational,2077998.0676449249,Pithead plant,2448875.496939243,0.0626109334541428,0.6254730029662926,1.8097236997700965,0.1313067206483681,659.8778167397604,392.8695729000084,0.3933883912010035,Bid Awarded,N,Y,794.4176245415681,488.0332566634093,416.2431972473825,Bid Awarded,419.6477434502357,412.7527545617415,6.894988888494167,2995672.641986343,7430569.124478686,6510811.157404787,2379993.035250749,1768239.7001978396,1,0.1399765094174352,1.59,43.4
227,RIHAND STPS1,RIHAND STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 30-35 years,32.1752224503764,500.0,10.4964854874022,0.8747071239501834,0.4925,0.25,14.005925548771758,2556081.412650846,13.662167921115673,5.91,Contracted,0.0,0.0,3037.970511615332,2911.623844002571,0.2830837220808723,2505636.093205219,Operational,2225994.3073481447,Pithead plant,2556081.412650846,0.0663567881021487,0.6965130633048274,1.918216255004658,0.139264011784853,734.9103115059718,416.58164376724864,0.445923950474079,NIT issued,N,Y,775.4943708470153,455.58614455810215,437.3535619750917,NIT issued,497.4309921066579,424.4289361146598,73.00205599199813,3132586.2858930877,8850073.07696806,6841016.189258716,2500697.761131688,1969073.0765375325,1,0.5913331785557139,2.04,44.53
228,BUTIBORI TPP2,BUTIBORI TPP,Maharashtra,WR,PVT SECTOR, 5-10 years,7.17590691307323,300.0,3.06724546063527,0.4260063139771208,0.4925,0.25,7.12299214972947,779967.640395377,13.022143501471596,3.546,Contracted,0.032432839787245,25296.565520178792,3039.422941631829,3061.4038392128355,0.2829484466345037,819688.9633223994,Operational,1254394.630992184,N,779967.640395377,0.0857704177825614,0.2630789246003522,2.030488041045128,0.0228885174646543,227.32219077710025,262.5124276911461,0.5023891663083206,NIT issued,N,N,259.37225614803447,297.70370071187057,127.80189419313626,NIT issued,172.18776341115736,141.44228899833823,30.74547441281915,962482.895472188,2913606.828230117,1999057.2918735435,162975.02870305465,743735.6953178782,1,0.3002767882898282,2.38,42.66
229,ROSA TPP PH-I4,ROSA TPP PH-I,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.17522245037645,300.0,3.88163878930734,0.5391164985149084,0.4925,0.25,8.72838139990315,955757.7632893948,13.053796821115675,3.546,Contracted,0.0,0.0,3039.746083615332,3024.3360117614607,0.2829183676345612,968792.0557522684,Operational,1326871.0242271945,N,955757.7632893948,0.096241360115922,0.3735741965616593,2.770839288961159,0.0117588812193033,392.5720000983468,358.83139562542624,0.8763869786645442,Bid Awarded,N,N,299.8411412553271,275.3100727444765,161.7349495544725,Bid Awarded,375.5207507953868,164.10339181109185,211.4173589842949,1203286.4474531154,6432105.862552521,2529832.8502789284,234968.92792460663,1056110.6909444595,1,0.5913331785557139,2.04,44.53
230,SINGRAULI STPS7,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 30-35 years,32.5065023956194,500.0,10.589602573406,0.8824668811171665,0.4925,0.25,14.124382670428718,2577699.837353241,13.672661213381245,5.91,Contracted,0.0,0.0,3040.5016682943183,2911.58984844316,0.2828480605578647,2529169.9430785654,Operational,2224819.15345315,Pithead plant,2577699.837353241,0.07690693382449,0.8144138643405849,1.8774436129563736,0.1451772327033247,725.6704326043427,407.8430908238514,0.4072903427283718,Bid Awarded,N,Y,782.778097382816,456.20656888636495,441.23344055858325,Bid Awarded,458.36013111554354,428.4153277904156,29.94480332512796,3160339.383557088,8155036.74684304,6901704.644800633,2548858.005752383,2302383.828700864,1,0.5913331785557139,2.04,44.53
231,BARAUNI TPS8,BARAUNI TPS,Bihar,ER,CENTRAL SECTOR, 0-5 years,2.33812457221081,250.0,0.0720980148883374,0.0120163358147229,0.4925,0.25,2.3599347309157617,215344.04419606325,14.019052845824776,2.955,Not contracted,0.0,0.0,3041.4346363045856,3200.26869775471,0.2827612961772935,14624.49998856945,Operational,1439665.500447458,N,215344.04419606325,0.09,0.0064888213399503,2.50149775686219,0.1342505890994161,6.582885321884836,268.0493212205208,0.7406739063126676,NIT issued,N,N,4.526282746462245,176.30632853381618,3.004083953680725,NIT issued,6.2377743500905405,4.82965436869113,1.4081199813994094,23650.134572283423,100970.03351163169,46989.412566377134,1248.2072212444957,18344.18343617864,1,0.1861689550136247,1.87,39.89
232,ROSA TPP PH-I3,ROSA TPP PH-I,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.42436687200547,300.0,3.85568766477744,0.5355121756635333,0.4925,0.25,8.686125024330211,951130.690164158,13.061688470670774,3.546,Contracted,0.0,0.0,3041.649680787132,3027.431094263427,0.2827413049675876,963299.915494088,Operational,1326871.0242271945,N,951130.690164158,0.096241360115922,0.371076625040364,2.7730013247875624,0.0108412416475759,390.251685587414,359.09541895303505,0.8763869786645442,Bid Awarded,N,N,298.1413238454202,275.4824817093796,160.65365269906,Bid Awarded,373.39190114083,163.17307984236925,210.2188212984607,1196464.944426804,6389103.308917593,2512919.373548876,240510.9507698826,1049049.946360611,1,0.5913331785557139,2.04,44.53
233,GOINDWAL SAHIB2,GOINDWAL SAHIB,Punjab,NR,PVT SECTOR, 0-5 years,4.17522245037645,270.0,2.69494257834984,0.4158862003626296,0.4925,0.25,7.043378292621048,694124.9307378043,13.083333821115671,3.1914,Contracted,0.0288962229556288,20057.588757660054,3043.4710198995267,3068.797335582212,0.2825721008601524,722711.1851140838,Operational,1127741.5375746072,N,694124.9307378044,0.1028839472104749,0.2772663299662062,3.4236015868119343,0.0156408904292647,336.7639535976029,398.49960501805606,1.215392802261101,Bid opened,N,N,228.1398537804368,267.9377128439557,112.28927409791,Bid opened,366.8827130667492,124.22689542135856,242.6558176453906,847698.8419086722,6193103.30496367,1756411.308312749,83315.32112285239,783844.1145329835,1,0.6419479908711675,3.77,44.38
234,BUTIBORI TPP1,BUTIBORI TPP,Maharashtra,WR,PVT SECTOR, 5-10 years,7.75633127994524,300.0,1.64824715782968,0.2289232163652333,0.4925,0.25,4.399300829546666,481723.44083536,13.040528443292263,3.546,Contracted,0.032432839787245,15623.659178373631,3043.857695482616,3130.9885891409017,0.2825362043949441,450488.5458484144,Operational,1254394.630992184,N,481723.44083536,0.0857704177825614,0.1413708473359711,2.0419182301372585,0.0902207636252269,122.84388605606868,263.1275150038171,0.5023891663083206,NIT issued,N,N,142.54703397731785,298.13807350515384,68.67696490957,NIT issued,94.63176719810714,77.73452363451061,16.897243563596536,528965.9119329868,1565686.2925697528,1074234.371508968,94661.72688587148,399661.6057360732,1,0.3002767882898282,2.38,42.66
235,GOINDWAL SAHIB1,GOINDWAL SAHIB,Punjab,NR,PVT SECTOR, 0-5 years,4.25462012320328,270.0,2.55767970351081,0.394703657949199,0.4925,0.25,6.751174146547054,665328.2121422122,13.085848742402463,3.1914,Contracted,0.0288962229556288,19225.472356731323,3044.0776607564744,3076.4063149038184,0.282515788308201,687601.638686111,Operational,1127741.5375746072,N,665328.2121422123,0.1028839472104749,0.2631441835973094,3.424969407260845,0.0199573836153565,319.73907794052275,398.5753303900406,1.215392802261101,Bid opened,N,N,217.05674485206063,267.9911196162448,106.56998764628374,Bid opened,349.05943052546087,118.19191209435968,230.8675184311012,806517.3541166531,5877666.838656869,1666951.1218450975,80575.4397608748,743920.1853736719,1,0.6419479908711675,3.77,44.38
236,BALCO TPS2,BALCO TPS,Chhattisgarh,WR,PVT SECTOR, 0-5 years,4.17522245037645,300.0,3.49828641630029,0.4858731133750403,0.4925,0.25,7.860890209436622,860767.4779333101,12.927096821115674,3.546,Contracted,0.1551649406995372,133560.93466961232,3044.16674041971,3046.357398283588,0.2825075212146325,938720.017531073,Operational,1243123.4451925566,N,860767.4779333101,0.0946859999644554,0.3312387474894642,2.221728452103351,0.0020847609081436,283.6868499615873,287.52702952497657,0.6027689007803408,Tender specification made,N,N,321.6460601242126,325.79857986137705,145.76193401251209,Tender specification made,234.4660239661352,203.72212115882928,30.743902807305915,1092345.647325165,3987019.403914101,2279985.4329620083,108151.04503348553,936426.5136576048,1,0.1399765094174352,1.59,43.4
237,KORBA STPS4,KORBA STPS,Chhattisgarh,WR,CENTRAL SECTOR, 30-35 years,33.0102669404517,500.0,10.4864221127531,0.8738685093960916,0.4925,0.25,14.02070768711945,2558779.1528993,13.688617955338808,5.91,Contracted,0.0,0.0,3044.3506999383976,2918.2812541451203,0.2824904502682303,2687646.895871469,Operational,2077998.0676449249,Pithead plant,2558779.1528993,0.0626109334541428,0.6565646770736365,1.8151585831233727,0.1468479698358763,694.7599473039761,394.3444284846363,0.3933883912010035,Bid Awarded,N,Y,831.8267142722195,489.058198832376,436.9342546980458,Bid Awarded,439.4089365620508,432.1892629610662,7.21967360098449,3136738.7301567746,7799935.719926825,6834457.4502431005,2563138.707791906,1856137.2309329617,1,0.1399765094174352,1.59,43.4
238,NABI NAGAR TPP2,NABI NAGAR TPP,Bihar,ER,CENTRAL SECTOR, 0-5 years,3.09103353867214,250.0,2.87745649487084,0.4795760824784733,0.4925,0.25,8.889082145685183,811128.745793773,14.04290123733744,2.955,Contracted,0.0,0.0,3047.1872651204653,3051.4595400442577,0.2822274856041712,749312.6455653668,Operational,1069267.0727532243,N,811128.745793773,0.07,0.2014219546409588,2.2408177138403427,0.0040311164101589,235.3467251846705,241.641764889044,0.6378271316668519,Bid Awarded,N,N,231.91226380248105,237.82853631846743,119.89402061961832,Bid Awarded,204.4147526344217,120.49383440650818,83.9209182279135,899995.3124144332,3470195.190811841,1875363.5670648532,65857.95195008923,569428.7283359946,1,0.1861689550136247,1.87,39.89
239,SINGRAULI STPS6,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 30-35 years,33.4236824093086,500.0,10.4032334560446,0.86693612133705,0.4925,0.25,13.937350227313628,2543566.416484737,13.70171289031485,5.91,Contracted,0.0,0.0,3047.509416124571,2923.731618170837,0.2821976514493061,2495019.8372069914,Operational,2224819.15345315,Pithead plant,2543566.416484737,0.07690693382449,0.8000807869647432,1.8854794037648224,0.1388013327673572,715.9505081084166,409.4630141709016,0.4072903427283718,Bid Awarded,N,Y,772.2086396155639,457.2580337240914,433.468060668525,Bid Awarded,452.1711254903023,422.6306517384618,29.54047375184044,3117666.9151316523,8011514.174581853,6780239.783959604,2574651.0605487823,2261863.5883039557,1,0.5913331785557139,2.04,44.53
240,BONGAIGAON TPS2,BONGAIGAON TPS,Assam,NER,CENTRAL SECTOR, 0-5 years,3.10746064339493,250.0,3.56990141991984,0.59498356998664,0.4925,0.25,10.495301470174654,957696.2591534372,14.043421565879534,2.955,Not contracted,0.0079794580106597,7641.897086880758,3049.1117905153706,3015.2336738046038,0.2820493504617094,653935.9898441205,Operational,1502016.9429220136,N,957696.2591534372,0.06,0.2141940851951904,2.829358206130716,0.0253165197109181,368.66934052976814,305.5420386374896,0.9659461135093234,Bid Awarded,N,N,203.507765356187,170.34705110000203,148.74589249666002,Bid Awarded,379.5097711799783,257.31801726765593,122.1917539123223,1103318.91478428,6520055.181061555,2326660.046073526,82140.54838441868,605536.1033865518,1,0.009255707235333,2.93,36.96
241,BALCO TPS1,BALCO TPS,Chhattisgarh,WR,PVT SECTOR, 0-5 years,4.92539356605065,300.0,4.38342087624242,0.6088084550336695,0.4925,0.25,9.59508816862461,1050662.1544643948,12.950858491204654,3.546,Contracted,0.1551649406995372,163025.93089271587,3049.8984505853505,3011.450225034725,0.2819766014946973,1162756.3577517823,Operational,1243123.4451925566,N,1050662.1544643948,0.0946859999644554,0.415048588932083,2.223705108871352,0.0365571039858314,355.7813919844267,288.32200086305136,0.6027689007803408,Tender specification made,N,N,398.41059567355023,326.4120098050618,182.64253651010085,Tender specification made,290.42404013120046,252.342750946255,38.08128918494543,1353046.51287867,4995812.8092849925,2856866.0638553016,159863.69538882532,1173360.6230489116,1,0.1399765094174352,1.59,43.4
242,AMRAVATI TPS4,AMRAVATI TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,5.1772758384668,270.0,2.0065316246589,0.3096499420769907,0.4925,0.25,5.597021401283231,551586.4590964625,13.115073862183436,3.1914,Contracted,0.0287920140741361,15881.285093408262,3051.103751411304,3111.548714478983,0.281865210123452,548382.398509298,Operational,1122007.4369608168,N,551586.4590964625,0.0893609609183912,0.17930559409266,2.7034326136524998,0.0472734441714218,197.99509075662223,314.19061948091564,0.8484866672170046,Unknown,N,N,173.09688994461348,269.9633867531601,83.6054843607875,Unknown,193.35726770421687,93.9033562961904,99.45391140802646,639950.6419700546,3219090.449883479,1307743.9439158775,76920.66863069641,506904.80394608993,1,0.3002767882898282,2.38,42.66
243,AMRAVATI TPS5,AMRAVATI TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,5.1772758384668,270.0,2.14167182515476,0.3305049112893148,0.4925,0.25,5.88718284442506,580181.8693180896,13.115073862183436,3.1914,Contracted,0.0287920140741361,16704.60454696505,3051.103751411304,3104.6546622805017,0.281865210123452,584019.1878980614,Operational,1122007.4369608168,N,580181.8693180897,0.0893609609183912,0.1913818522676741,2.702725973302155,0.0418926201410407,211.2748504869349,314.19061948091564,0.8484866672170046,Unknown,N,N,184.34564159596965,269.9633867531601,89.236326048115,Unknown,205.9226458868375,100.0056931697336,105.91695271710392,681538.0202467554,3435896.665875971,1395820.6911777516,82101.2869938857,541044.9171622146,1,0.3002767882898282,2.38,42.66
244,AMRAVATI TPS3,AMRAVATI TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,5.33880903490759,270.0,2.37447075415763,0.3664306719379059,0.4925,0.25,6.392145294054364,629945.9187290575,13.120190426180695,3.1914,Contracted,0.0287920140741361,18137.41175799164,3052.337951775438,3094.0128408361184,0.2817512390788078,645282.4144921284,Operational,1122007.4369608168,N,629945.9187290575,0.0893609609183912,0.2121849882641429,2.702831259157152,0.0326007953930579,234.24947290764703,314.3446814446082,0.8484866672170046,Unknown,N,N,203.6833774901777,270.07258949989705,98.9362814232346,Unknown,227.5237952621165,110.49622424869452,117.02757101342196,753030.9078642367,3809377.352592601,1547545.8799623337,93865.70558073178,599856.2979622157,1,0.3002767882898282,2.38,42.66
245,ROSA TPP PH-I2,ROSA TPP PH-I,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,9.92470910335386,300.0,4.13557567582345,0.5743855105310347,0.4925,0.25,9.274504734520178,1015558.2684299595,13.109211810848734,3.546,Contracted,0.0,0.0,3053.113101118412,3026.044109639555,0.2816797057681768,1032753.4050331524,Operational,1326871.0242271945,N,1015558.2684299595,0.096241360115922,0.3980134279035723,2.783968442915635,0.0205579802265395,420.2358943795424,360.6853616291848,0.8763869786645442,Bid Awarded,N,N,319.63717885776066,276.52072470681827,172.3156531593104,Bid Awarded,400.3132888444245,174.9377853215306,225.37550352289375,1282729.5274139026,6852894.355541089,2695334.5654760404,303913.15286016656,1125201.4732742263,1,0.5913331785557139,2.04,44.53
246,PATHADI TPS2,PATHADI TPS,Chhattisgarh,WR,PVT SECTOR, 10-15 years,10.17659137577,300.0,5.19272719515966,0.7212121104388416,0.4925,0.25,11.32532563799625,1240123.1573605894,13.117190181827516,3.546,Contracted,0.0,0.0,3055.0376169404512,2979.431980138151,0.281502262110039,1362071.297224529,Operational,1243779.1151979133,N,1240123.1573605894,0.0878326767349475,0.4560911291052292,2.010388076663155,0.0795146135490835,381.0379846057423,261.2055384759182,0.4813679958798238,Tender specification made,N,N,421.56106649099183,295.1799166593757,216.36363313165248,Tender specification made,271.8310477568603,219.0289918486542,52.802055908206114,1585816.1906126568,4726230.166986236,3384326.19671854,391285.3438358716,1289389.6899901635,1,0.1399765094174352,1.59,43.4
247,NABI NAGAR TPP1,NABI NAGAR TPP,Bihar,ER,CENTRAL SECTOR, 0-5 years,4.17522245037645,250.0,4.12049563765736,0.6867492729428933,0.4925,0.25,11.80588658035203,1077287.1504571228,14.077242921115673,2.955,Contracted,0.0,0.0,3055.4710506153315,2991.257835359472,0.2814623296224022,1051840.7395963476,Operational,1069267.0727532243,N,1077287.1504571228,0.07,0.2884346946360152,2.2426749159068664,0.0605383761468543,337.2940255802408,242.59921212103197,0.6378271316668519,Bid Awarded,N,N,325.5447089050696,238.4750737341265,171.68731823572332,Bid Awarded,286.9453303209172,169.14211264019713,117.80321768072004,1263360.1483249776,4969292.905400321,2685506.24862154,127386.91354490534,815417.5728625789,1,0.1861689550136247,1.87,39.89
248,PARLI TPS8,PARLI TPS,Maharashtra,WR,STATE SECTOR, 0-5 years,4.17522245037645,250.0,3.0476580397973,0.5079430066328833,0.4925,0.25,9.318101355300968,850276.7486712133,14.077242921115673,2.955,Contracted,0.0,0.0,3055.4710506153315,3050.3660373810912,0.2814623296224022,807918.0239747158,Operational,1049986.6293150736,N,850276.7486712132,0.1076537423224635,0.3280917933033228,2.5239739030251838,0.0042764627048096,280.7656415594544,272.28595317694214,0.7270977838567275,Feasiblity Study Carried Out,N,N,250.05062842017452,242.85408680169184,126.98575165822082,Feasiblity Study Carried Ou,246.71972823788263,129.8901008017284,116.82962743615428,952888.4392602842,4189876.335787889,1986291.317660632,94219.67291556632,927529.9357073988,1,0.3002767882898282,2.38,42.66
