,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design
187,SIMHADRI STPP2,SIMHADRI STPP,Andhra Pradesh,SR,CENTRAL SECTOR, 15-20 years,17.7577002053388,500.0,8.17648701643801,0.6813739180365008,0.75,0.25,10.859347637821354,1981830.9439023973,13.205492904004107,9.0,Contracted,0.016194662129857273,32095.082534995443,2846.341992721083,2869.027798987055,0.302142188886391,1987104.672004186,Operational,2154485.780425286,N,1981830.9439023973,0.056962700163683135,0.46575477830960643,2.786715038406904,0.017212118778262123,831.6721855467009,914.6720306624347,0.9780716676506108,Bid Awarded,N,N,621.8826483886542,679.1043638120719,340.68695901825043,Bid Awarded,837.4618860137665,430.50589374264143,406.955992271125,2404503.276192281,15120967.44567514,5328972.2657978665,1075100.858486828,1316709.251491503,1
188,MUTHIARA TPP1,MUTHIARA TPP,Tamil Nadu,SR,PVT SECTOR, 5-10 years,5.42368240930869,600.0,4.81727219098195,0.3345327910404132,0.85,0.15,4.2613315718974345,933231.6142455381,11.433181490314853,12.24,Contracted,1.0,933231.6142455381,2848.2765461245726,3018.6751599509935,0.3019369734902093,1238392.3621321903,Operational,0.0,N,0.0,0.07220878575375819,0.347849375556153,3.1557493890432706,0.11416585341137693,554.8767877344446,1402.0595503658799,1.2224735304310752,Feasiblity Study Completed,N,N,647.8030446313487,1553.062699861068,200.71967462424794,Feasiblity Study Completed,648.8583470514928,648.8583470514928,0.0,1490532.4399180908,11134809.688432755,3139625.838203245,193459.99597379132,983385.490069769,1
189,SIMHADRI STPP1,SIMHADRI STPP,Andhra Pradesh,SR,CENTRAL SECTOR, 15-20 years,18.2532511978097,500.0,7.75765546903967,0.6464712890866391,0.75,0.25,10.389433468139758,1896071.6079355057,13.221189481690622,9.0,Contracted,0.016194662129857273,30706.239064530728,2850.128268414444,2884.3518786155264,0.3017408056790465,1895387.2984708885,Operational,2154485.780425286,N,1896071.6079355057,0.056962700163683135,0.4418970024560634,2.791955063892573,0.025917318950339014,790.5544296812516,916.0048867537271,0.9780716676506108,Bid Awarded,N,N,593.1788543914256,680.0077255136987,323.23564454331955,Bid Awarded,798.8077548542062,410.63534015733086,388.1724146968753,2293520.3328921,14346412.532214152,5056001.527186057,1048495.2224230017,1249262.2694113993,1
190,SALAYA TPP2,SALAYA TPP,Gujarat,WR,PVT SECTOR, 5-10 years,7.9233401779603,600.0,2.25943369175627,0.1569051174830743,0.85,0.15,1.8691211212141503,409337.5255458989,11.512358150136892,12.24,Contracted,1.0,409337.5255458989,2867.3752737932928,3096.4924808207716,0.299925861766358,595813.4845226991,Operational,0.0,N,0.0,0.05281650386671227,0.11933538831722502,3.127411546225322,0.15489783513475422,257.91553406681084,1386.710441041936,1.2224735304310752,Feasibility study under process,N,N,311.6700337538239,1563.4765487541654,94.14307048984459,Tender specification made,312.177759278785,312.177759278785,0.0,717122.7423372318,5222533.243696747,1472571.2222831526,132557.29712291117,337366.3935298811,1
191,UDUPI TPP1,UDUPI TPP,Karnataka,SR,PVT SECTOR, 5-10 years,8.17522245037645,600.0,5.98197803997386,0.41541514166485133,0.85,0.15,5.473827011641251,1198768.115549434,11.520336521115674,12.24,Contracted,1.0,1198768.115549434,2869.299789615332,3012.961027737012,0.2997246934992786,1534896.254473928,Operational,0.0,N,0.0,0.06072594013307157,0.3632612403328014,3.1430749589105353,0.09664013838313842,686.2658964501015,1397.6215039316885,1.2224735304310752,NIT issued,N,N,802.9042307153118,1564.5259179744994,249.2490849989108,NIT issued,804.212200452163,804.212200452163,0.0,1847405.3370800377,13826951.103195922,3898715.3046957036,362109.676663659,1026955.5099154041,1
192,UDUPI TPP2,UDUPI TPP,Karnataka,SR,PVT SECTOR, 5-10 years,8.17522245037645,600.0,6.663228634285,0.46272421071423614,0.85,0.15,6.132052282046057,1342919.4497680864,11.520336521115674,12.24,Contracted,1.0,1342919.4497680864,2869.299789615332,2997.3220120104743,0.2997246934992786,1700821.809999845,Operational,0.0,N,0.0,0.06072594013307157,0.40463082313855914,3.141471959798565,0.08616380141946187,764.0306259461624,1397.6215039316885,1.2224735304310752,NIT issued,N,N,889.699888810919,1564.5259179744994,277.6345264285417,NIT issued,891.1492528632266,891.1492528632266,0.0,2047113.7903015944,15401617.30785562,4342715.951409126,403348.1149836382,1143909.1407689245,1
193,KAMALANGA TPS3,KAMALANGA TPS,Odisha,ER,PVT SECTOR, 5-10 years,6.17659137577002,350.0,5.61038041824932,0.6679024307439666,0.85,0.15,10.225426771497546,1306298.2700588114,12.759004881827515,7.14,Not contracted,0.04591734240027336,59981.7449431752,2870.3614719217107,2930.5576839077607,0.2996138320600537,1605095.8907055906,Operational,1308586.7250534785,N,1306298.2700588114,0.07597114862880214,0.4262270446189402,2.1504874023044764,0.05918408489035911,440.3744130227022,558.8305290969868,0.6074293951760135,NIT issued,N,N,512.519869324484,638.8559237877321,233.7658507603883,Bid opened,364.5283028408163,271.66517395408175,92.86312888673451,1685258.2030454837,6443625.079408538,3656528.9701212756,256588.34068837092,1204962.609127707,1
194,SALAYA TPP1,SALAYA TPP,Gujarat,WR,PVT SECTOR, 5-10 years,8.33949349760438,600.0,3.05508326535656,0.21215856009420556,0.85,0.15,2.651060500695329,580582.2496522771,11.525539806536619,12.24,Contracted,1.0,580582.2496522771,2870.554908629706,3081.4069188290923,0.29959364212633416,801701.6961470061,Operational,0.0,N,0.0,0.05281650386671227,0.1613588170978327,3.1289466833764794,0.14247945972196904,348.9105317460384,1388.2326952474166,1.2224735304310752,Feasibility study under process,N,N,419.3701572544989,1565.210289205152,127.29513605652333,Tender specification made,420.0533314778291,420.0533314778291,0.0,964930.3579255396,7061625.208918667,1991130.6601549133,188650.7183046167,456168.4757235254,1
195,KAMALANGA TPS2,KAMALANGA TPS,Odisha,ER,PVT SECTOR, 5-10 years,6.67214236824093,350.0,5.60043365661453,0.6667182924541106,0.85,0.15,10.224648077915807,1306198.7919537444,12.77470145951403,7.14,Not contracted,0.04591734240027336,59977.177172963515,2874.1477476150717,2934.735401616565,0.29921913398975963,1604534.3035964507,Operational,1308586.7250534785,N,1306198.7919537444,0.07597114862880214,0.4254713777124083,2.1545849256933796,0.0594556588886374,440.43126258689443,559.8879282627454,0.6074293951760135,NIT issued,N,N,512.3405500990986,639.6986346028887,233.3514023589387,Bid opened,364.4007625505586,271.5701243931313,92.8306381574272,1684668.568938336,6432201.040760401,3650046.232879752,276683.1420461338,1202826.3055335975,1
196,BINJKOTE  TPP2,BINJKOTE  TPP,Chhattisgarh,WR,PVT SECTOR, 0-5 years,2.09171800136892,300.0,2.90721081717206,0.4037792801627861,0.85,0.15,6.681608776382253,731636.1610138568,12.890011517693361,6.12,Not contracted,0.0,0.0,2875.0856387830254,3022.5933576044768,0.299121524729268,788807.1964069864,Operational,1219830.546546373,N,731636.1610138568,0.11609507686426573,0.33751286328021507,2.082312920513452,0.149775724704722,220.9608766247656,461.76965707568553,0.5064719600267592,Feasibility study under progress,N,N,244.1358272879623,488.8520890342378,121.13378404883582,Unknown,162.44431620679396,125.3653063152865,37.07900989150747,900699.9007768655,2784031.08817922,1894755.7532215784,45027.24727379426,954163.7150591523,1
197,KAMALANGA TPS1,KAMALANGA TPS,Odisha,ER,PVT SECTOR, 5-10 years,7.17590691307323,350.0,5.28743651570528,0.6294567280601524,0.85,0.15,9.722173495990912,1242007.6641128391,12.790658201471594,7.14,Contracted,0.04591734240027336,57029.69117683294,2877.996779259151,2950.9020333162325,0.2988189584497658,1523204.9983359426,Operational,1308586.7250534785,N,1242007.6641128391,0.07597114862880214,0.4016926254000015,2.1599721300148063,0.07136468561798143,416.85611622982896,560.9628533815275,0.6074293951760135,NIT issued,N,N,486.3714568220339,640.5553130006168,220.30985482105334,Bid opened,345.93031864156376,257.8050029514161,88.12531569014762,1599277.4844355835,6072718.068734886,3446052.3807735643,280942.6663016962,1135602.7264813217,1
198,VINDHYACHAL STPS8,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 20-25 years,20.2546201232032,500.0,10.5637195958472,0.8803099663206,0.7,0.25,13.706294496810864,2501398.745667983,13.284582842402461,8.4,Contracted,0.0,0.0,2878.2971844722783,2818.691902533718,0.2987877709916451,2441970.74242544,Operational,2225291.3772412953,Pithead plant,2501398.745667983,0.0651793739500345,0.6885366298410319,1.74167516860506,0.07235861795130007,671.5477359490717,535.8707920871536,0.4060353005994307,Bid Awarded,N,N,755.7899447806736,613.6935460010914,440.1549831603,Bid Awarded,441.28699602381744,413.64468170033956,27.642314323477848,3052026.765758754,8110036.442128873,6884835.58241604,1584297.3820879862,1946523.34817231,1
199,BINJKOTE  TPP1,BINJKOTE  TPP,Chhattisgarh,WR,PVT SECTOR, 0-5 years,3.09103353867214,300.0,2.52252431661281,0.35035059952955694,0.85,0.15,5.969892833772025,653703.2652980367,12.92166483733744,6.12,Not contracted,0.0,0.0,2882.7209461204657,3047.8906480132605,0.29832925769571234,690159.3203953471,Operational,1219830.546546373,N,653703.2652980367,0.11609507686426573,0.29285265442914354,2.092305324676314,0.16690832599337047,192.64302366351788,463.5973636052919,0.5064719600267592,Feasability study started,N,N,213.60430966235992,490.15032373444177,105.10517985886707,Unknown,142.1291025057068,109.68717704633042,32.441925459376414,788058.773083998,2415643.914316954,1644038.826944341,57734.421191961446,827907.3395879837,1
200,NAWAPARA TPP2,NAWAPARA TPP,Chhattisgarh,WR,PVT SECTOR, 0-5 years,3.09103353867214,300.0,3.88040939603086,0.5389457494487305,0.85,0.15,8.593873733142463,941029.1737790996,12.92166483733744,6.12,Contracted,3.16883358963605e-05,29.81964854698671,2882.7280904332483,2985.553667303082,0.29832851834137075,1018936.6827902176,Operational,1245000.0000000002,N,941029.1737790996,0.08908333626911265,0.3456798150884414,2.0949369694887126,0.1037774202404206,296.7162781681192,465.6126795648673,0.5516302220789098,Feasibility study completed,N,N,315.36780012749153,480.2529276546416,161.68372483461917,Feasibility study completed,233.2616514739449,163.8626467064105,69.39900476753442,1187479.9765531204,4047321.9057323863,2529031.6012020386,88813.09448327428,977252.0471668878,1
201,VINDHYACHAL STPS7,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 20-25 years,21.1772758384668,500.0,10.2603604004449,0.8550300333704084,0.7,0.25,13.38379232547594,2442542.099399359,13.313807962183436,8.4,Contracted,0.0,0.0,2885.3467696030116,2834.0983054357157,0.2980577617429067,2384808.4945936585,Operational,2225291.3772412953,Pithead plant,2442542.099399359,0.0651793739500345,0.6687638674027239,1.750086129146184,0.06191474789313285,655.4127762153682,538.1869670553735,0.4060353005994307,Bid Awarded,N,N,738.0982290767373,615.1966169557014,427.5150166852042,Bid Awarded,430.9572421928598,403.9619859174375,26.99525627542227,2980584.1774662132,7877139.865554207,6687123.198647361,1608897.758947855,1890624.878757666,1
202,NAWAPARA TPP1,NAWAPARA TPP,Chhattisgarh,WR,PVT SECTOR, 0-5 years,3.75633127994524,300.0,4.14535708464431,0.5757440395339319,0.85,0.15,9.126932688539721,999399.1293950995,12.942738143292265,6.12,Contracted,3.16883358963605e-05,31.66929530680217,2887.811322441462,2978.4724443998825,0.2978033894793807,1085926.174654453,Operational,1245000.0000000002,N,999399.1293950995,0.08908333626911265,0.36928223912691754,2.0991373412663914,0.09131726837480887,317.61109549799204,466.8294814462216,0.5516302220789098,Unknown,N,N,336.10150128645944,481.0997772281391,172.7232118601796,Unknown,248.59732420766392,174.63571594986144,73.96160825780248,1265550.264503118,4323666.093821207,2701709.535095879,115297.94618375719,1043977.1384303174,1
203,BANDAKHAR TPP1,BANDAKHAR TPP,Chhattisgarh,WR,PVT SECTOR, 0-5 years,4.84325804243668,300.0,5.98246622982696,0.8308980874759666,0.85,0.15,12.711395908973548,1391897.8520326035,12.977166548494182,6.12,Contracted,0.008094483796088745,11266.69460908864,2897.933828974722,2904.248371120087,0.29676315980764295,1518000.2180540792,Operational,1253303.623958202,N,1391897.8520326035,0.08806895293035749,0.5268695368020838,1.8693189211426788,0.00714218575276661,408.1845121257114,417.42388000634736,0.43136752933813094,Unknown,N,N,472.44566214431507,482.25611404927827,249.26942624279,Unknown,273.56109011120384,248.5549335366176,25.006156574586214,1780893.1998337272,4879438.573074873,3899033.479259227,214542.63066555842,1489483.36279911,1
204,CHANDRAPUR STPS7,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 20-25 years,22.5900068446269,500.0,6.724313412257,0.5603594510214167,0.7,0.25,9.328700366699834,1702487.81692272,13.358556216803557,8.4,Contracted,0.0332788475094131,56656.8324460048,2903.6436956591683,2949.8048395036776,0.29617959024575424,1731303.3348640003,Operational,2090888.7899448492,N,1702487.8169227196,0.07096074531932961,0.4771622914945212,2.1267243048079782,0.045892111938427946,521.977767995253,650.6029886670967,0.5847830154075017,Feasiblity Study Carried Out,N,N,548.1451126786628,674.026427103942,280.17972551070835,Bid opened,423.3785447509921,299.4142785537391,123.96426619725302,2033129.7551960566,7435066.304870293,4382527.55840132,1124760.4767484725,1348958.7931958372,1
205,HALDIA TPP2,HALDIA TPP,West Bengal,ER,PVT SECTOR, 5-10 years,5.2539356605065,300.0,6.24165558686796,0.8668966092872167,0.85,0.15,13.225262356042375,1448166.22798664,12.990174762046543,6.12,Contracted,0.02283331080999715,33066.42958816015,2904.394577598374,2898.809045190367,0.29610301803797223,1714560.812840195,Operational,1155528.4276101745,N,1448166.22798664,0.07850168762690174,0.4899804971550147,2.4986524471690355,0.004726410093335692,569.2440722377577,558.2768725121225,0.777201283299421,Feasibility Study started,N,N,539.0188193216989,529.5312066989969,260.068982786165,NIT issued,513.269882951851,279.87951603506673,233.39036691678407,1854570.1863980226,9172241.016375253,4067958.457979879,242817.67048240252,1385196.424599101,1
206,HALDIA TPP1,HALDIA TPP,West Bengal,ER,PVT SECTOR, 5-10 years,5.33880903490759,300.0,6.17062837103523,0.8570317181993375,0.85,0.15,13.09069753100354,1433431.3796448878,12.992863126180698,6.12,Contracted,0.02283331080999715,32729.984216234745,2905.0430557558,2902.718572232583,0.29603692044979185,1697335.943965723,Operational,1155528.4276101745,N,1433431.3796448875,0.07850168762690174,0.48440474084470514,2.499681618591615,0.0019661400608601324,562.998130469639,558.4321023817602,0.777201283299421,Feasibility Study started,N,N,533.6037133574437,529.6494376803754,257.1095154598013,NIT issued,508.1134566735575,277.06778259974527,231.04567407381214,1835938.7514322984,9067865.064630883,4021666.9317377997,243932.41521695844,1369433.5161765786,1
207,DHARIWAL TPS2,DHARIWAL TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,6.00958247775496,300.0,5.69012759645894,0.7902954995081861,0.85,0.15,12.183423248290135,1334084.8456877696,13.01410987498289,6.12,Not contracted,0.029673684724732544,39587.213106982344,2911.7103256696632,2931.446914042643,0.29535905148882174,1443779.824547255,Operational,1265077.6687695521,N,1334084.8456877696,0.08408297271582867,0.4784428434426408,2.4692081082988673,0.016900014057919962,512.8289857427519,551.1198094229485,0.7485552734099925,Feasibility Study completed,N,N,456.00096399811184,487.1484335622588,237.08864985245583,NIT issued,455.743809033165,250.07477374364333,205.6690352895217,1709731.4657727154,8053562.394742256,3708503.6751627377,253199.0329489844,1352578.9698974572,1
208,GMR WARORA TPS2,GMR WARORA TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,6.75701574264202,300.0,5.27026252096686,0.7319809056898416,0.85,0.15,11.39574975878266,1247834.5985867013,13.037784823648186,6.12,Contracted,0.008604741142465119,10737.293709450434,2912.671005868358,2951.68471949738,0.2952616338293268,1371810.9884241447,Operational,1241715.3720847967,N,1247834.5985867016,0.0870663127669074,0.4588623250142105,2.557551406547569,0.03225266433910936,491.98230730314106,570.4125576511749,0.7867936347193816,NIT issued,N,N,427.0968520745728,489.40343083659894,219.5942717069525,Bid opened,446.74110895740176,224.55085714640072,222.19025181100102,1594505.718464956,7840346.107134805,3434859.3413337646,263683.4770937158,1297223.9827574736,1
209,TALCHER STPS2,TALCHER STPS,Odisha,ER,CENTRAL SECTOR, 20-25 years,24.1752224503764,500.0,9.38438663859314,0.7820322198827616,0.7,0.25,12.4631118060105,2274517.9045969164,13.408767921115674,8.4,Contracted,0.023401661620630933,53227.498353443545,2913.528727277008,2886.4112379116996,0.29517471097796877,2861872.0379633196,Operational,1727335.7305563686,Pithead plant,2274517.9045969164,0.0640939937897432,0.6014828189345378,1.9453745431964196,0.02947263236021075,666.3493607634575,597.3040427235612,0.4963662796654975,Bid Awarded,N,Y,900.0547347865019,813.211314074617,391.0161099413808,Bid Awarded,490.7487860760852,440.943487152589,49.80529892349614,2776437.903090723,8807452.529450595,6116212.993189928,1679856.2090131035,1700418.3943719713,1
210,NABI NAGAR TPP3,NABI NAGAR TPP,Bihar,ER,CENTRAL SECTOR, 0-5 years,1.2539356605065,250.0,4.26892364735746,0.7114872745595767,0.85,0.15,12.0864517591763,1102888.7230248374,14.013620862046542,5.1,Contracted,0.0,0.0,2914.9716468097195,2960.7599646738304,0.29502859862847175,1078619.4980039757,Operational,1069267.0727532243,N,1102888.7230248374,0.07,0.2988246553150222,2.2179182161259967,0.04364975776486425,345.5865085064677,411.99181765638787,0.6378271316668519,Unknown,N,N,333.8327346322305,392.65564382846526,177.87181863989417,Unknown,294.2506564863686,173.44829284451768,120.80236364185089,1295523.9683028988,5148296.1905451,2782243.239161517,39635.95969133765,844790.4488604016,1
211,ANPARA TPS5,ANPARA TPS,Uttar Pradesh,NR,STATE SECTOR, 25-30 years,25.8425735797399,500.0,9.32674380391935,0.7772286503266125,0.4925,0.25,12.449091648727519,2271959.2258927724,13.461581268138263,5.91,Contracted,0.0,0.0,2989.585673611225,2895.4625819983767,0.28766528003901487,2195728.628427085,Operational,2244565.1141666383,Pithead plant,2271959.2258927724,0.0932557702539878,0.8697726773961071,1.8240538316374488,0.10910162254552686,620.9556211867573,395.55690796916707,0.38158009247456304,Bid Opened,N,Y,679.5780104981827,444.6208227914532,388.61432516330626,Bid opened,376.120130054671,371.93380486776095,4.186325186909969,2768036.8638537023,6729114.288735836,6078644.65036971,1784684.888073605,2458885.6289966,1
